date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:22:30	420218/420218	---M--	200	added ('OK')	image/jpeg	etag:%22986002d-6697a-57182a50041ad%22	http://gallantsalons.com/wp-content/gallery/gallant-salon-interior/g5.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/gallery/gallant-salon-interior/g5.jpg	(from http://gallantsalons.com/)
13:22:34	46683/46683	---M--	200	added ('OK')	image/jpeg	etag:%229860029-b65b-57182a4dd11e8%22	http://gallantsalons.com/wp-content/gallery/gallant-salon-interior/thumbs/thumbs_g7.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/gallery/gallant-salon-interior/thumbs/thumbs_g7.jpg	(from http://gallantsalons.com/)
13:22:35	397048/397048	---M--	200	added ('OK')	image/jpeg	etag:%22986002a-60ef8-57182a4ed0003%22	http://gallantsalons.com/wp-content/gallery/gallant-salon-interior/g6.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/gallery/gallant-salon-interior/g6.jpg	(from http://gallantsalons.com/)
13:22:41	38043/38043	---M--	200	added ('OK')	image/jpeg	etag:%229860026-949b-57182a4caa716%22	http://gallantsalons.com/wp-content/gallery/gallant-salon-interior/thumbs/thumbs_g8.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/gallery/gallant-salon-interior/thumbs/thumbs_g8.jpg	(from http://gallantsalons.com/)
13:22:50	46177/46177	---M--	200	added ('OK')	image/jpeg	etag:%229860020-b461-57182a4aebaaf%22	http://gallantsalons.com/wp-content/gallery/gallant-salon-interior/thumbs/thumbs_g10.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/gallery/gallant-salon-interior/thumbs/thumbs_g10.jpg	(from http://gallantsalons.com/)
13:22:52	414629/414629	---M--	200	added ('OK')	image/jpeg	etag:%229860027-653a5-57182a4dab859%22	http://gallantsalons.com/wp-content/gallery/gallant-salon-interior/g7.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/gallery/gallant-salon-interior/g7.jpg	(from http://gallantsalons.com/)
13:22:56	30044/30044	---M--	200	added ('OK')	image/jpeg	etag:%2298a0d2a-755c-559dc59eb6a25%22	http://gallantsalons.com/wp-content/uploads/2014/07/7a-350x250.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2014/07/7a-350x250.jpg	(from http://gallantsalons.com/)
13:23:02	20001/20001	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202020%2007:53:04%20GMT	http://gallantsalons.com/projects/make-up/	C:/My%20Web%20Sites/gab/gallantsalons.com/projects/make-up/index.html	(from http://gallantsalons.com/)
13:23:08	28906/28906	---M--	200	added ('OK')	image/jpeg	etag:%2298a0d14-70ea-559dc59a95fe8%22	http://gallantsalons.com/wp-content/uploads/2014/07/9a-350x250.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2014/07/9a-350x250.jpg	(from http://gallantsalons.com/)
13:23:14	297012/297012	---M--	200	added ('OK')	image/jpeg	etag:%229860024-48834-57182a4c83616%22	http://gallantsalons.com/wp-content/gallery/gallant-salon-interior/g8.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/gallery/gallant-salon-interior/g8.jpg	(from http://gallantsalons.com/)
13:23:16	20272/20272	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202020%2007:53:18%20GMT	http://gallantsalons.com/projects/kids-haircut/	C:/My%20Web%20Sites/gab/gallantsalons.com/projects/kids-haircut/index.html	(from http://gallantsalons.com/)
13:23:34	436202/436202	---M--	200	added ('OK')	image/jpeg	etag:%22986001d-6a7ea-57182a4a96b50%22	http://gallantsalons.com/wp-content/gallery/gallant-salon-interior/g10.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/gallery/gallant-salon-interior/g10.jpg	(from http://gallantsalons.com/)
13:26:18	35427/35427	---M--	200	added ('OK')	image/jpeg	etag:%2298a0d1f-8a63-559dc59c9b926%22	http://gallantsalons.com/wp-content/uploads/2014/07/8a-350x250.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2014/07/8a-350x250.jpg	(from http://gallantsalons.com/)
13:26:20	20239/20239	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202020%2007:56:22%20GMT	http://gallantsalons.com/projects/project-4/	C:/My%20Web%20Sites/gab/gallantsalons.com/projects/project-4/index.html	(from http://gallantsalons.com/)
13:26:21	23803/23803	---M--	200	added ('OK')	image/jpeg	etag:%2298a0d61-5cfb-559dc5a93cf7d%22	http://gallantsalons.com/wp-content/uploads/2014/07/2a-350x250.jpg	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2014/07/2a-350x250.jpg	(from http://gallantsalons.com/)
13:26:37	5624/5624	---M--	200	added ('OK')	image/png	etag:%229d44660-15f8-571832c17b946%22	http://gallantsalons.com/wp-content/uploads/2018/07/a11-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a11-150x75.png	(from http://gallantsalons.com/)
13:26:40	6423/6423	---M--	200	added ('OK')	image/png	etag:%229d445fd-1917-571832c0e37b1%22	http://gallantsalons.com/wp-content/uploads/2018/07/a12-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a12-150x75.png	(from http://gallantsalons.com/)
13:26:42	3132/3132	---M--	200	added ('OK')	image/png	etag:%229d44717-c3c-571832c2d5097%22	http://gallantsalons.com/wp-content/uploads/2018/07/a9-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a9-150x75.png	(from http://gallantsalons.com/)
13:26:42	10442/10442	---M--	200	added ('OK')	image/png	etag:%229d44714-28ca-571832c23464a%22	http://gallantsalons.com/wp-content/uploads/2018/07/a10-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a10-150x75.png	(from http://gallantsalons.com/)
13:26:43	1556/1556	---M--	200	added ('OK')	image/png	etag:%229d4471a-614-571832c384d13%22	http://gallantsalons.com/wp-content/uploads/2018/07/a8-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a8-150x75.png	(from http://gallantsalons.com/)
13:26:44	3472/3472	---M--	200	added ('OK')	image/png	etag:%229d4471d-d90-571832c4339f0%22	http://gallantsalons.com/wp-content/uploads/2018/07/a5-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a5-150x75.png	(from http://gallantsalons.com/)
13:26:45	3627/3627	---M--	200	added ('OK')	image/png	etag:%229d44720-e2b-571832c5068ec%22	http://gallantsalons.com/wp-content/uploads/2018/07/a4-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a4-150x75.png	(from http://gallantsalons.com/)
13:26:45	3953/3953	---M--	200	added ('OK')	image/png	etag:%229d44726-f71-571832c646616%22	http://gallantsalons.com/wp-content/uploads/2018/07/a2-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a2-150x75.png	(from http://gallantsalons.com/)
13:26:45	1923/1923	---M--	200	added ('OK')	image/png	etag:%229d44723-783-571832c59e699%22	http://gallantsalons.com/wp-content/uploads/2018/07/a3-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a3-150x75.png	(from http://gallantsalons.com/)
13:26:47	2570/2570	---M--	200	added ('OK')	image/png	etag:%2298a0c54-a0a-559daffeb25e7%22	http://gallantsalons.com/wp-content/uploads/2014/07/7-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2014/07/7-150x75.png	(from http://gallantsalons.com/)
13:26:47	15203/15203	---M--	200	added ('OK')	image/png	etag:%229d44729-3b63-571832c6f2fca%22	http://gallantsalons.com/wp-content/uploads/2018/07/a1-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2018/07/a1-150x75.png	(from http://gallantsalons.com/)
13:26:48	3838/3838	---M--	200	added ('OK')	image/png	etag:%2298a0c57-efe-559dafff3c8d7%22	http://gallantsalons.com/wp-content/uploads/2014/07/6-150x75.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2014/07/6-150x75.png	(from http://gallantsalons.com/)
